date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2006-12-27,8.049444444444449,8.224444444444444,7.9916666666666645,7.402222222222225,7.900555555555555,17.27555555555556,7.906666666666667,34.16444444444444,36.07888888888889,38.816111111111105,38.61611111111111,21.926666666666673,17.973333333333336,4.402777777777777,4.397222222222222,5.553333333333337,4.946666666666666,8.354444444444445,30.406666666666663,28.93777777777778,39.218333333333334,22.162222222222223,18.05833333333333,5.891666666666665
2006-12-28,16.975555555555555,4.628888888888889,5.269444444444446,4.979999999999999,5.168333333333334,4.823333333333334,4.876111111111112,17.388888888888893,42.26222222222222,22.025555555555552,5.434444444444441,4.665555555555555,4.5166666666666675,11.64388888888889,30.142777777777784,26.238888888888876,25.98277777777778,40.542222222222215,42.39833333333333,47.475,35.279444444444444,83.92222222222222,53.57,35.522222222222226
2006-12-29,23.48888888888889,33.236111111111114,35.86055555555556,40.87777777777777,41.19055555555555,39.76833333333333,40.648333333333326,63.97944444444445,61.57944444444444,57.24833333333331,40.37555555555555,23.152777777777782,25.92888888888889,28.4888888888889,23.64166666666666,10.468333333333332,5.297777777777776,14.873333333333335,31.543888888888887,29.855555555555558,57.863888888888866,71.89555555555555,61.10055555555555,19.411111111111104
2006-12-30,4.911666666666667,5.254999999999999,4.657222222222222,5.096111111111111,5.015555555555555,4.630555555555556,15.112777777777785,4.276111111111108,25.278888888888886,53.92944444444444,48.582222222222214,64.76444444444442,52.41833333333333,38.21611111111112,29.832222222222224,40.82555555555556,65.92611111111113,43.01944444444445,64.37833333333333,62.55055555555557,51.26777777777779,33.96666666666667,12.485555555555552,11.836666666666668
2006-12-31,11.270555555555562,11.936111111111112,12.032222222222222,12.976111111111118,21.29611111111111,17.512777777777778,41.689444444444455,56.07499999999997,68.0761111111111,45.386666666666656,48.582222222222214,55.99166666666668,64.21611111111109,60.042777777777786,51.35500000000002,41.471111111111114,47.30000000000002,45.83777777777779,40.17444444444443,40.5711111111111,40.41555555555556,40.72722222222222,43.933333333333294,51.74055555555555
2007-01-01,42.51055555555555,42.05666666666665,43.038888888888884,42.36111111111112,41.262222222222235,41.27055555555556,40.93,40.78666666666667,40.69555555555555,52.43555555555556,44.362222222222236,42.933333333333316,43.59777777777776,36.03999999999999,21.57333333333333,31.819444444444443,23.168333333333337,27.201111111111114,24.365000000000006,12.205000000000004,6.871666666666669,7.23222222222222,7.395555555555552,7.499444444444446
2007-01-02,7.440555555555557,7.278888888888888,7.192777777777775,7.736111111111106,17.33277777777778,11.843333333333337,7.449444444444446,6.876111111111114,7.573333333333339,6.960555555555555,7.431666666666668,7.212777777777776,7.099444444444446,7.649999999999997,7.307222222222221,23.96833333333333,24.317777777777785,35.603333333333325,32.867777777777775,25.305000000000003,42.89222222222222,22.023888888888884,8.80388888888889,12.398333333333335
2007-01-03,18.757222222222214,15.011666666666656,5.080555555555553,5.554999999999998,4.980555555555556,15.860555555555557,5.572222222222221,5.028333333333333,5.326666666666667,10.041666666666666,14.570555555555558,16.273333333333333,23.296111111111113,23.665555555555557,18.172777777777775,5.033333333333335,6.127777777777782,4.7522222222222235,6.019999999999999,4.8166666666666655,5.437777777777776,18.59055555555555,15.900555555555567,27.810000000000006
2007-01-04,56.2511111111111,48.278888888888886,39.78888888888889,39.36722222222222,39.50055555555555,39.08666666666666,39.31222222222222,38.77055555555555,40.06333333333334,44.4511111111111,31.633888888888897,33.4388888888889,67.77611111111113,59.084444444444436,33.55333333333335,14.655,54.830000000000005,45.68833333333332,43.42499999999999,47.567777777777785,24.975555555555562,7.980000000000003,6.994444444444444,8.91888888888889
2007-01-05,32.800555555555555,39.78055555555556,39.91222222222221,40.26166666666667,39.950555555555546,40.12277777777778,39.46333333333334,39.19222222222222,38.61555555555556,39.403333333333336,44.267222222222216,5.930555555555554,5.906666666666668,5.696111111111108,6.288888888888888,7.963888888888891,13.941666666666668,37.34555555555557,39.99333333333335,33.98166666666667,49.59499999999999,44.57333333333334,39.745000000000005,28.980555555555558
2007-01-06,24.88444444444444,7.224444444444448,5.555555555555557,5.214444444444447,5.059444444444444,5.58777777777778,4.9788888888888865,5.616666666666666,4.923333333333332,10.385555555555555,25.426111111111116,43.203333333333326,66.71555555555557,31.50722222222223,28.32611111111112,19.144999999999992,14.687777777777777,14.982777777777777,14.258888888888889,30.567222222222217,16.91888888888889,16.875555555555554,8.527777777777777,8.421111111111115
2007-01-07,15.053333333333335,4.940555555555552,5.873333333333335,4.977777777777777,5.93111111111111,4.756111111111109,5.638333333333331,5.212222222222225,5.167222222222222,6.26,17.357222222222223,17.807222222222226,9.192777777777776,55.53222222222222,42.21833333333332,62.846111111111114,38.01277777777777,40.07888888888888,86.85888888888887,48.60777777777778,58.71999999999999,78.97277777777778,35.48166666666666,24.397777777777772
2007-01-08,22.67444444444444,22.511111111111113,23.080555555555566,22.614999999999995,22.931666666666665,18.40888888888889,7.802222222222222,16.87722222222222,35.658333333333324,27.743888888888883,21.61055555555555,19.584999999999997,5.482222222222221,10.719999999999999,30.848333333333326,31.418333333333326,35.373888888888885,31.634999999999998,48.466111111111104,46.56777777777778,57.08388888888888,41.7938888888889,16.16611111111111,5.545555555555555
2007-01-09,4.497222222222221,5.1972222222222255,4.790000000000001,7.827777777777779,11.020000000000014,4.575000000000001,18.724444444444444,39.78277777777778,35.59333333333335,31.13944444444444,22.48722222222222,15.578888888888885,4.615555555555555,5.026111111111109,4.444444444444445,9.413888888888891,24.522222222222233,35.10444444444444,39.55111111111112,38.124444444444435,53.510000000000005,54.87444444444445,21.521111111111107,27.26055555555557
2007-01-10,8.631666666666666,10.898333333333335,5.672777777777779,4.489444444444444,5.781666666666665,4.46611111111111,14.959999999999999,39.38166666666667,49.54888888888889,33.25388888888888,23.78499999999999,66.17944444444444,23.846111111111114,9.229444444444443,28.25666666666667,21.520555555555557,11.39222222222222,30.40666666666667,56.07333333333336,53.17055555555554,48.8988888888889,28.24499999999999,14.198333333333327,6.268888888888892
2007-01-11,5.608333333333334,4.243333333333333,5.144444444444444,14.869444444444444,4.508333333333335,4.96,12.27277777777778,45.03611111111112,41.75444444444444,22.83666666666667,22.82888888888889,19.19722222222221,5.005555555555559,6.586666666666667,5.453333333333332,9.02722222222222,43.553333333333335,53.97055555555554,64.48555555555555,79.7366666666667,61.77111111111112,48.00611111111111,24.13499999999999,21.451666666666664
2007-01-12,9.757222222222225,5.203888888888889,5.04,5.359444444444446,4.883888888888889,13.538888888888891,24.19055555555556,47.20833333333334,33.23222222222223,22.469999999999995,15.113888888888887,4.697222222222223,4.909999999999999,4.23111111111111,5.581666666666668,4.36222222222222,5.344444444444447,9.544999999999998,42.483333333333334,37.248333333333335,38.25111111111112,25.212222222222234,24.72944444444444,13.32111111111111
2007-01-13,14.806666666666674,5.27888888888889,4.273888888888887,4.964444444444443,4.816666666666665,4.41,5.252777777777779,29.87722222222222,44.25888888888889,28.598333333333336,52.833888888888865,59.38444444444446,32.836111111111116,27.320000000000014,27.161666666666665,34.52777777777778,34.29388888888889,46.63444444444443,31.46833333333334,52.57499999999998,75.20166666666667,83.02444444444444,96.90444444444448,84.52222222222221
2007-01-14,55.67611111111111,48.6,47.99055555555556,18.69555555555555,18.903888888888897,19.901666666666667,26.268333333333338,19.01777777777778,21.91944444444444,37.10055555555555,28.939444444444444,16.809444444444445,11.875,21.644999999999996,30.45777777777778,34.9511111111111,57.09666666666667,70.18555555555555,37.46388888888889,54.85833333333331,53.215,35.12722222222224,24.3788888888889,22.90888888888888
2007-01-15,22.621666666666655,22.362222222222233,7.700000000000003,4.831111111111113,4.86,4.066666666666665,5.138888888888888,32.415,43.26222222222225,26.583333333333332,30.92111111111112,22.857222222222223,18.850555555555548,10.868333333333332,24.735555555555553,27.053888888888892,25.70555555555556,29.866111111111103,37.46388888888889,49.52888888888889,45.709444444444465,27.058333333333334,30.953888888888898,41.441111111111105
2007-01-16,6.4561111111111105,4.987777777777777,5.141666666666665,4.894444444444445,13.062777777777775,6.810555555555554,11.679444444444446,41.4038888888889,18.08166666666667,14.793333333333335,6.674444444444444,10.67277777777778,32.24444444444444,15.749444444444444,31.947777777777777,14.83555555555556,27.48277777777778,47.691666666666634,52.102777777777774,32.65833333333334,23.28055555555555,23.379444444444434,15.912777777777775,6.50111111111111
2007-01-17,4.988888888888886,4.107777777777779,14.334444444444442,4.455000000000001,4.778333333333333,4.3916666666666675,14.613333333333337,37.26333333333333,51.9988888888889,53.785555555555554,68.09611111111111,40.760000000000005,29.119999999999997,23.761666666666663,25.495000000000008,64.53277777777777,31.475,51.114444444444445,27.81166666666667,43.44222222222221,53.68055555555556,59.0788888888889,45.34444444444445,32.59444444444444
2007-01-18,23.3611111111111,18.80944444444444,4.985555555555553,4.7561111111111085,4.765555555555557,4.542777777777778,12.455555555555554,43.695555555555565,27.63777777777778,22.109444444444435,14.435555555555556,4.660555555555553,5.083888888888885,8.435,6.200555555555556,10.21388888888889,27.21777777777778,35.888888888888886,52.224444444444444,46.54999999999999,49.47555555555555,46.31333333333334,23.39388888888889,8.749444444444446
2007-01-19,5.089444444444445,5.272222222222221,5.079444444444445,5.142777777777777,5.28777777777778,5.007222222222224,13.344444444444443,47.31833333333336,35.46277777777777,30.549444444444443,19.077222222222225,4.298333333333333,5.04166666666667,6.376666666666665,7.050555555555559,5.9777777777777805,17.202777777777776,22.341111111111108,12.24777777777778,16.012777777777785,25.75944444444444,40.37722222222224,41.510555555555555,30.405555555555555
2007-01-20,28.863333333333344,19.154444444444447,17.306666666666665,18.672222222222224,17.052777777777777,17.516666666666666,18.45055555555555,35.225555555555566,33.918888888888894,34.142222222222216,37.99555555555557,34.59333333333333,30.718888888888884,70.85055555555554,43.89500000000002,32.856111111111105,32.54222222222222,46.58666666666667,71.87277777777778,89.05055555555555,61.88222222222222,40.4288888888889,18.25055555555556,18.654444444444444
2007-01-21,22.870555555555555,25.000000000000004,26.124444444444453,19.974999999999998,19.573888888888884,20.103888888888896,29.646111111111118,18.132222222222218,32.15444444444443,32.08333333333333,35.50944444444444,47.66777777777775,44.94500000000001,46.06499999999998,32.09555555555555,29.19111111111111,20.47222222222221,47.51166666666668,60.81555555555557,88.84055555555555,101.27611111111108,98.51277777777776,38.79555555555556,9.09944444444445
2007-01-22,5.2672222222222205,4.359444444444441,5.082222222222223,4.33833333333333,5.063333333333334,4.4433333333333325,16.561111111111114,31.076666666666654,51.43777777777778,40.36833333333332,31.582777777777782,22.356111111111105,22.563333333333333,18.291666666666664,23.96333333333333,23.684444444444445,19.837222222222227,19.121666666666666,22.723333333333333,61.65388888888887,74.26222222222219,42.89277777777777,27.591111111111115,27.17111111111112
2007-01-23,34.01666666666666,8.97777777777778,7.872222222222222,7.839444444444445,7.750555555555558,7.773888888888888,7.577222222222222,37.08555555555556,27.713888888888892,23.66388888888889,4.311666666666667,4.995555555555557,4.472222222222223,4.813333333333333,4.503333333333332,4.822777777777779,5.665,33.41611111111112,39.80055555555555,60.68277777777779,59.64888888888888,48.657777777777824,25.683333333333337,22.044444444444444
2007-01-24,30.79000000000001,26.447777777777784,24.72388888888889,24.65500000000001,24.088333333333335,24.095555555555553,23.03055555555555,58.728333333333325,62.63611111111113,58.63166666666667,43.87444444444444,25.972222222222218,47.86,30.619444444444444,26.327222222222215,42.33000000000001,45.309999999999995,28.140555555555554,36.17055555555556,35.957777777777785,49.399444444444455,25.851666666666663,15.401666666666666,18.917222222222225
2007-01-25,9.93166666666667,4.219444444444444,5.123333333333331,4.34,5.261666666666664,4.3355555555555565,8.523333333333332,43.68611111111112,22.114444444444437,9.78333333333334,4.4816666666666665,4.868888888888888,4.804444444444444,6.001666666666665,20.042777777777776,28.646666666666654,24.85388888888889,29.415555555555546,40.267777777777766,50.70722222222225,33.826666666666675,38.30944444444444,22.398888888888898,17.484444444444442
2007-01-26,4.881666666666666,4.589444444444447,4.445555555555557,4.737222222222219,4.48111111111111,4.823888888888889,18.30166666666667,37.77277777777777,8.529444444444445,13.357777777777779,13.334444444444442,42.318333333333335,28.58111111111111,26.491111111111117,25.608888888888888,11.241111111111108,4.837777777777779,9.869444444444444,15.102777777777778,28.945000000000004,24.621666666666673,43.456666666666656,39.91999999999999,29.187777777777775
2007-01-27,8.579444444444446,7.1461111111111135,4.3783333333333365,4.7477777777777765,4.836666666666669,4.7511111111111095,8.866666666666669,25.531111111111098,34.248888888888885,30.76611111111111,30.54611111111111,26.31111111111111,23.379444444444438,25.697777777777773,54.030555555555566,34.81277777777778,34.10555555555555,23.908333333333324,34.14,35.17944444444444,33.5688888888889,17.440555555555555,9.379444444444447,51.445555555555565
2007-01-28,52.86777777777777,23.976666666666656,23.09777777777778,24.03333333333334,24.147222222222208,23.49333333333333,24.368888888888893,22.80111111111111,37.14555555555555,36.18833333333332,29.521111111111114,35.94277777777778,69.93055555555553,56.14055555555557,29.591111111111108,38.286666666666676,33.77277777777777,27.570555555555543,54.880555555555546,41.61666666666666,63.186666666666675,51.31166666666666,15.109444444444442,5.643333333333339
2007-01-29,4.615555555555557,5.211666666666669,4.615,5.275,4.533888888888891,17.73722222222222,8.240555555555556,20.811111111111117,26.21055555555556,30.465555555555557,25.282777777777774,23.53166666666667,26.49222222222221,29.52777777777778,24.752777777777773,24.480555555555547,29.446111111111115,27.570555555555543,39.89444444444444,48.1411111111111,57.00555555555557,28.998333333333317,15.84,22.06
2007-01-30,6.3677777777777775,5.286666666666668,4.852222222222222,5.352777777777776,4.842222222222219,5.5055555555555555,15.849444444444446,50.41833333333331,25.13166666666667,12.446111111111106,4.728333333333335,8.232777777777779,10.726666666666672,9.342777777777776,10.59,13.671111111111113,24.955000000000005,32.23,53.574444444444445,51.07111111111114,47.88222222222221,27.887777777777792,33.17722222222222,10.266111111111115
2007-01-31,9.538888888888888,5.089444444444444,10.058333333333335,9.130555555555556,5.211666666666663,5.091666666666667,7.057222222222223,22.772222222222222,39.76555555555556,23.47444444444444,22.941666666666666,47.29722222222222,65.99722222222223,29.71166666666666,30.90055555555555,62.753333333333345,35.83388888888889,28.4111111111111,50.48444444444444,42.098333333333336,19.327777777777776,47.31444444444444,31.032777777777778,5.303333333333333
2007-02-01,4.642222222222225,5.319444444444442,4.84888888888889,4.935000000000001,5.07388888888889,11.19,36.99055555555555,50.971111111111135,54.95555555555556,34.235555555555564,24.572222222222216,22.865555555555552,10.253333333333332,4.967777777777775,5.165000000000003,4.966666666666667,5.5427777777777765,13.42333333333333,43.015555555555565,49.587777777777774,35.4911111111111,25.901666666666667,24.988888888888887,22.973888888888897
2007-02-02,12.786666666666662,5.131666666666669,4.8355555555555565,5.242222222222222,4.841666666666666,4.424444444444443,20.901666666666674,37.93444444444444,25.337777777777784,24.94888888888888,27.678888888888885,21.757777777777772,10.81388888888889,24.497777777777788,13.805555555555562,5.163333333333333,6.243333333333334,8.609444444444444,38.151666666666664,35.281666666666666,18.32555555555556,9.806111111111115,39.14833333333334,57.59166666666669
2007-02-03,61.91166666666667,58.18055555555556,58.30444444444444,39.3711111111111,36.47,38.774444444444434,34.67388888888888,34.14944444444445,36.38722222222223,24.371111111111112,25.65944444444445,27.48166666666667,26.324444444444445,27.830555555555545,65.45388888888888,38.97722222222221,42.440555555555555,40.72333333333333,83.68555555555557,96.91111111111114,58.18944444444445,61.67888888888887,55.8488888888889,45.56833333333336
2007-02-04,84.55555555555553,69.32222222222221,39.268333333333345,32.486111111111114,32.699999999999996,33.503333333333345,48.79722222222224,32.02611111111111,37.75833333333333,45.44666666666667,40.18833333333335,19.67333333333334,35.767777777777766,32.58333333333333,24.77555555555556,41.24777777777778,59.44055555555557,38.32777777777779,44.603333333333346,52.10444444444445,52.36833333333332,39.96666666666668,26.3538888888889,35.60722222222223
2007-02-05,6.792222222222221,5.752777777777779,6.117777777777779,6.261111111111112,5.807777777777778,19.20777777777778,10.182222222222224,27.658888888888885,49.75555555555558,22.667222222222218,22.644444444444442,5.030555555555557,12.67833333333333,10.536111111111113,18.12555555555555,26.827222222222225,13.882777777777779,12.695555555555556,16.639999999999997,37.07277777777777,57.37388888888889,38.917222222222236,17.397777777777772,6.996666666666667
2007-02-06,6.693333333333334,12.902777777777779,5.415555555555557,4.935555555555555,4.518333333333336,5.3138888888888856,9.94388888888889,23.13722222222223,30.935000000000002,15.129444444444443,11.411111111111113,12.308888888888886,9.138333333333337,14.179999999999996,19.27833333333333,26.368333333333336,11.498888888888894,11.31444444444444,11.15555555555556,10.517222222222225,31.611666666666668,46.31777777777776,14.814999999999998,4.903888888888891
2007-02-07,5.168333333333332,4.467777777777777,5.446666666666668,4.5649999999999995,4.658888888888887,5.5761111111111115,37.19833333333333,46.16388888888889,36.50722222222223,31.554999999999996,22.505555555555546,38.03055555555556,34.64333333333334,27.789444444444445,27.437222222222218,43.64722222222222,32.61111111111111,20.353333333333335,29.53444444444445,40.83888888888888,29.75333333333333,62.21500000000002,41.70333333333333,14.301666666666671
2007-02-08,5.060000000000002,4.878333333333331,4.452222222222226,5.681666666666664,5.467222222222221,12.407222222222224,19.497777777777785,31.92666666666667,28.979444444444443,24.15722222222222,22.313888888888883,22.02444444444444,23.13611111111111,6.715,5.590555555555556,10.021666666666665,10.83333333333333,29.481111111111108,29.53611111111111,56.042222222222215,49.643333333333324,45.50222222222222,33.77,13.275000000000002
2007-02-09,5.342777777777777,4.854444444444442,5.7111111111111095,4.575,4.661666666666664,5.07722222222222,18.105555555555558,39.704444444444455,27.635,22.315555555555555,22.169999999999998,23.12333333333333,16.486111111111114,17.128333333333334,23.63277777777778,11.41166666666667,5.856111111111113,5.424444444444444,9.09666666666667,26.209444444444443,39.74222222222222,37.51722222222224,63.92944444444445,10.344444444444443
2007-02-10,6.2044444444444435,5.388888888888887,6.262777777777776,5.58,5.6272222222222235,5.889444444444445,14.79888888888889,24.46055555555555,27.785000000000004,29.95111111111112,37.81166666666666,42.53944444444445,46.4988888888889,33.919444444444444,34.495,25.17555555555555,25.004444444444445,30.034444444444443,58.599444444444444,78.52444444444444,67.82888888888888,42.67444444444445,78.17500000000001,52.69499999999997
2007-02-11,38.74444444444446,33.33666666666666,32.808333333333344,32.525555555555556,34.59944444444443,45.54055555555556,41.89055555555555,40.13944444444444,44.235555555555564,44.68222222222222,35.01444444444443,57.3311111111111,63.187777777777804,49.56333333333334,57.185555555555574,48.907777777777774,7.308333333333334,25.54777777777777,50.44611111111113,58.07999999999999,52.70000000000001,43.879444444444445,30.71388888888887,23.63944444444444
2007-02-12,23.933888888888884,7.522777777777775,5.539444444444443,5.773888888888885,5.025000000000001,5.277777777777775,30.225,41.09944444444444,36.2,33.222222222222214,22.361666666666675,22.927222222222223,15.359444444444447,12.139444444444443,21.81611111111111,23.146666666666654,12.84222222222223,12.029444444444445,17.05611111111111,37.593888888888884,60.09277777777779,39.23555555555557,15.805555555555562,15.332777777777777
2007-02-13,4.59777777777778,5.303333333333334,4.814444444444447,4.94888888888889,4.657222222222219,4.756666666666665,15.738333333333332,27.88277777777778,17.00944444444444,8.799444444444449,8.260000000000002,9.70111111111111,8.844444444444441,5.369999999999998,12.796111111111108,7.336666666666665,20.712777777777774,24.93222222222223,37.44222222222223,40.9938888888889,23.998888888888885,59.08833333333333,14.446666666666664,20.49777777777778
2007-02-14,5.791111111111111,4.732222222222223,4.834444444444445,5.337777777777778,4.776666666666666,4.819444444444443,27.252222222222223,45.275000000000006,42.47722222222222,31.766666666666666,22.09333333333333,31.834444444444447,57.521111111111125,41.495,40.50388888888888,72.73555555555555,36.350555555555566,16.30944444444444,40.275000000000006,38.82888888888889,30.330555555555563,56.62277777777778,26.444444444444436,5.6677777777777765
2007-02-15,7.000555555555558,6.739444444444445,6.078333333333332,5.241111111111109,4.873888888888887,17.79666666666666,28.109444444444442,38.83055555555556,24.17333333333333,23.907777777777774,22.828333333333333,23.05166666666667,23.72722222222223,17.786111111111097,5.446111111111111,5.351666666666666,7.675555555555553,6.924444444444442,29.625555555555554,68.51333333333334,60.29611111111112,49.371666666666655,40.40222222222222,27.733888888888895
2007-02-16,26.03666666666668,13.764444444444441,8.851111111111111,8.343888888888891,8.172777777777778,9.703888888888889,55.44111111111111,40.33111111111112,5.583333333333333,5.732777777777778,5.921666666666665,16.48944444444444,5.545555555555556,6.082222222222224,5.4849999999999985,5.42055555555556,5.709999999999999,6.8794444444444425,23.502222222222223,52.16222222222224,47.10666666666667,46.585555555555544,33.943888888888885,30.1288888888889
2007-02-17,25.227222222222213,18.644999999999982,4.786666666666667,5.3966666666666665,5.2388888888888925,7.997777777777776,8.118888888888888,16.222777777777775,43.50555555555556,34.42388888888889,13.558888888888895,4.76888888888889,7.455000000000001,37.83722222222223,26.946666666666673,30.036111111111108,9.483333333333333,7.276666666666668,18.284444444444443,44.90722222222223,31.234444444444446,45.84277777777777,64.13777777777777,65.58722222222222
2007-02-18,74.41666666666669,64.80611111111111,40.23333333333334,22.922777777777757,5.079444444444442,14.044444444444446,59.837777777777774,40.39888888888888,56.59944444444444,57.04333333333333,70.00944444444444,40.940000000000005,61.01555555555556,55.61555555555557,59.09888888888887,27.455,36.02277777777776,35.711111111111116,56.68944444444445,65.76722222222222,56.68111111111109,43.80555555555555,13.181666666666661,6.447222222222223
2007-02-19,6.111111111111112,14.025555555555552,5.062777777777776,5.875000000000002,5.5527777777777825,5.205,23.198333333333334,32.46333333333334,27.064999999999998,22.578333333333333,23.762777777777778,23.326111111111114,30.119444444444433,16.46611111111111,5.761111111111109,4.942222222222222,5.472777777777779,9.654444444444442,56.84444444444445,71.05944444444442,66.22333333333331,60.964444444444425,43.97222222222224,41.686666666666675
2007-02-20,41.478888888888896,39.94111111111111,40.74277777777777,47.45555555555557,44.43777777777779,39.3911111111111,47.644999999999996,73.61000000000003,58.03777777777777,44.49444444444444,29.447777777777787,28.088333333333342,27.30222222222222,32.481111111111105,26.06555555555555,6.352777777777783,7.106111111111113,7.219999999999997,16.688333333333336,33.85333333333333,73.41166666666668,46.7322222222222,33.23166666666666,29.764444444444454
2007-02-21,5.326111111111109,5.072222222222222,15.586111111111105,5.123888888888887,5.140555555555554,4.608888888888888,10.254444444444443,34.92888888888889,23.873333333333328,22.30277777777778,23.701666666666664,11.627777777777782,13.406111111111118,7.261666666666669,5.608333333333332,28.343888888888888,30.47166666666666,33.97277777777778,47.6538888888889,50.347222222222236,66.93555555555558,35.218888888888884,44.35777777777777,44.67388888888889
2007-02-22,33.129444444444445,39.08444444444445,39.14,39.562222222222225,38.31444444444443,39.13944444444444,59.18166666666665,66.0588888888889,58.522222222222226,27.250000000000007,24.37888888888889,25.44166666666667,27.918888888888894,5.691111111111111,10.137777777777778,8.131666666666666,11.794444444444444,11.710555555555555,26.90111111111111,74.83388888888891,57.680555555555536,106.06444444444446,5.732777777777778,49.25888888888888
2007-02-23,16.948888888888888,4.938333333333333,5.193888888888891,4.65,5.404999999999999,4.37888888888889,4.779999999999999,38.98944444444445,33.43,27.78388888888889,25.412777777777777,20.946666666666662,24.22888888888889,25.27499999999999,23.38611111111111,23.310555555555556,23.15833333333334,11.929444444444451,5.6244444444444435,4.6916666666666655,5.165555555555553,5.447222222222221,5.732777777777778,14.04777777777778
2007-02-24,6.367777777777776,5.057222222222222,4.743333333333336,19.044444444444444,6.555555555555555,4.407222222222222,5.1149999999999975,8.418888888888889,33.721666666666664,29.77555555555555,4.893333333333332,4.87888888888889,4.403333333333333,5.235555555555554,4.406111111111111,4.7427777777777775,4.7572222222222225,11.987777777777776,7.262222222222222,4.146666666666668,4.6911111111111135,4.83388888888889,4.15611111111111,4.987777777777774
